,Round,Startdate,SIP_Cage,IdRFID,Animal,ARF_Cage,Sex,weight_pre,notes,index,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool,day_count,min_count,sec_count,hour_count_running,min_count_running,sec_count_running,Substance
7319,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3213,c.br.o.g_fm_211213.csv,6,12/19/21 04:35:55,drink_1,0.021,2021-12-19 04:35:55,1639888555.0,2021-12-19,19,04:35:55,4,35,55,dark_am,VDM_cherry,20.262,041AC006F3,cherry,2021-12-19 04:35:42.206985600,2021-12-19 04:36:02.468985600,dark,7.0,0.0,same,7,275,16555,148,8915,534895,cherry
7320,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3214,c.br.o.g_fm_211213.csv,6,12/19/21 04:35:58,drink_1,0.021,2021-12-19 04:35:58,1639888558.0,2021-12-19,19,04:35:58,4,35,58,dark_am,VDM_cherry,20.262,041AC006F3,cherry,2021-12-19 04:35:42.206985600,2021-12-19 04:36:02.468985600,dark,7.0,0.0,same,7,275,16558,148,8915,534898,cherry
7321,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3219,c.br.o.g_fm_211213.csv,6,12/19/21 04:44:42,drink_1,0.021,2021-12-19 04:44:42,1639889082.0,2021-12-19,19,04:44:42,4,44,42,dark_am,VDM_cherry,2.094,041AC006F3,cherry,2021-12-19 04:44:40.783977600,2021-12-19 04:44:42.877977600,dark,7.0,0.0,same,7,284,17082,148,8924,535422,cherry
7322,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3221,c.br.o.g_fm_211213.csv,6,12/19/21 04:44:48,drink_1,0.021,2021-12-19 04:44:48,1639889088.0,2021-12-19,19,04:44:48,4,44,48,dark_am,VDM_cherry,0.075,041AC006F3,cherry,2021-12-19 04:44:47.714035200,2021-12-19 04:44:47.789035200,dark,7.0,0.210964,diff,7,284,17088,148,8924,535428,cherry
7323,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3274,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:23,drink_1,0.021,2021-12-19 08:20:23,1639902023.0,2021-12-19,19,08:20:23,8,20,23,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30023,152,9140,548363,cherry
7324,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3275,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:26,drink_1,0.021,2021-12-19 08:20:26,1639902026.0,2021-12-19,19,08:20:26,8,20,26,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30026,152,9140,548366,cherry
7325,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3276,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:28,drink_1,0.021,2021-12-19 08:20:28,1639902028.0,2021-12-19,19,08:20:28,8,20,28,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30028,152,9140,548368,cherry
7326,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3277,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:29,drink_1,0.021,2021-12-19 08:20:29,1639902029.0,2021-12-19,19,08:20:29,8,20,29,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30029,152,9140,548369,cherry
7327,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3278,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:31,drink_1,0.021,2021-12-19 08:20:31,1639902031.0,2021-12-19,19,08:20:31,8,20,31,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30031,152,9140,548371,cherry
7328,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3279,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:34,drink_1,0.021,2021-12-19 08:20:34,1639902034.0,2021-12-19,19,08:20:34,8,20,34,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30034,152,9140,548374,cherry
7329,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3280,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:36,drink_1,0.021,2021-12-19 08:20:36,1639902036.0,2021-12-19,19,08:20:36,8,20,36,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30036,152,9140,548376,cherry
7330,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3281,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:39,drink_1,0.021,2021-12-19 08:20:39,1639902039.0,2021-12-19,19,08:20:39,8,20,39,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30039,152,9140,548379,cherry
7331,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3282,c.br.o.g_fm_211213.csv,6,12/19/21 08:20:42,drink_1,0.021,2021-12-19 08:20:42,1639902042.0,2021-12-19,19,08:20:42,8,20,42,light,VDM_cherry,25.213,041AC006F3,cherry,2021-12-19 08:20:18.246969600,2021-12-19 08:20:43.459969600,light,7.0,0.0,same,7,500,30042,152,9140,548382,cherry
7332,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3322,c.br.o.g_fm_211213.csv,6,12/19/21 10:41:55,drink_1,0.021,2021-12-19 10:41:55,1639910515.0,2021-12-19,19,10:41:55,10,41,55,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,641,38515,154,9281,556855,cherry
7333,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3323,c.br.o.g_fm_211213.csv,6,12/19/21 10:41:58,drink_1,0.021,2021-12-19 10:41:58,1639910518.0,2021-12-19,19,10:41:58,10,41,58,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,641,38518,154,9281,556858,cherry
7334,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3324,c.br.o.g_fm_211213.csv,6,12/19/21 10:42:01,drink_1,0.021,2021-12-19 10:42:01,1639910521.0,2021-12-19,19,10:42:01,10,42,1,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,642,38521,154,9282,556861,cherry
7335,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3325,c.br.o.g_fm_211213.csv,6,12/19/21 10:42:04,drink_1,0.021,2021-12-19 10:42:04,1639910524.0,2021-12-19,19,10:42:04,10,42,4,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,642,38524,154,9282,556864,cherry
7336,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3326,c.br.o.g_fm_211213.csv,6,12/19/21 10:42:06,drink_1,0.021,2021-12-19 10:42:06,1639910526.0,2021-12-19,19,10:42:06,10,42,6,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,642,38526,154,9282,556866,cherry
7337,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3327,c.br.o.g_fm_211213.csv,6,12/19/21 10:42:09,drink_1,0.021,2021-12-19 10:42:09,1639910529.0,2021-12-19,19,10:42:09,10,42,9,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,642,38529,154,9282,556869,cherry
7338,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3328,c.br.o.g_fm_211213.csv,6,12/19/21 10:42:12,drink_1,0.021,2021-12-19 10:42:12,1639910532.0,2021-12-19,19,10:42:12,10,42,12,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,642,38532,154,9282,556872,cherry
7339,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3329,c.br.o.g_fm_211213.csv,6,12/19/21 10:42:14,drink_1,0.021,2021-12-19 10:42:14,1639910534.0,2021-12-19,19,10:42:14,10,42,14,light,VDM_cherry,38.957,041AC006F3,cherry,2021-12-19 10:41:47.135011200,2021-12-19 10:42:26.092011200,light,7.0,0.0,same,7,642,38534,154,9282,556874,cherry
7340,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3340,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:07,drink_1,0.021,2021-12-19 11:10:07,1639912207.0,2021-12-19,19,11:10:07,11,10,7,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40207,155,9310,558547,cherry
7341,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3341,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:10,drink_1,0.021,2021-12-19 11:10:10,1639912210.0,2021-12-19,19,11:10:10,11,10,10,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40210,155,9310,558550,cherry
7342,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3342,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:12,drink_1,0.021,2021-12-19 11:10:12,1639912212.0,2021-12-19,19,11:10:12,11,10,12,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40212,155,9310,558552,cherry
7343,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3343,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:15,drink_1,0.021,2021-12-19 11:10:15,1639912215.0,2021-12-19,19,11:10:15,11,10,15,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40215,155,9310,558555,cherry
7344,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3344,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:16,drink_1,0.021,2021-12-19 11:10:16,1639912216.0,2021-12-19,19,11:10:16,11,10,16,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40216,155,9310,558556,cherry
7345,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3345,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:18,drink_1,0.021,2021-12-19 11:10:18,1639912218.0,2021-12-19,19,11:10:18,11,10,18,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40218,155,9310,558558,cherry
7346,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3346,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:21,drink_1,0.021,2021-12-19 11:10:21,1639912221.0,2021-12-19,19,11:10:21,11,10,21,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40221,155,9310,558561,cherry
7347,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3347,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:26,drink_1,0.021,2021-12-19 11:10:26,1639912226.0,2021-12-19,19,11:10:26,11,10,26,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40226,155,9310,558566,cherry
7348,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3348,c.br.o.g_fm_211213.csv,6,12/19/21 11:10:29,drink_1,0.021,2021-12-19 11:10:29,1639912229.0,2021-12-19,19,11:10:29,11,10,29,light,VDM_cherry,46.318,041AC006F3,cherry,2021-12-19 11:09:58.552992000,2021-12-19 11:10:44.870992000,light,7.0,0.0,same,7,670,40229,155,9310,558569,cherry
7349,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3380,c.br.o.g_fm_211213.csv,6,12/19/21 16:09:55,drink_1,0.021,2021-12-19 16:09:55,1639930195.0,2021-12-19,19,16:09:55,16,9,55,light,VDM_cherry,19.342,041AC006F3,cherry,2021-12-19 16:09:49.297017600,2021-12-19 16:10:08.639017600,light,7.0,0.0,same,7,969,58195,160,9609,576535,cherry
7350,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3381,c.br.o.g_fm_211213.csv,6,12/19/21 16:10:03,drink_1,0.021,2021-12-19 16:10:03,1639930203.0,2021-12-19,19,16:10:03,16,10,3,light,VDM_cherry,19.342,041AC006F3,cherry,2021-12-19 16:09:49.297017600,2021-12-19 16:10:08.639017600,light,7.0,0.0,same,7,970,58203,160,9610,576543,cherry
7351,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3384,c.br.o.g_fm_211213.csv,6,12/19/21 16:24:19,drink_1,0.021,2021-12-19 16:24:19,1639931059.0,2021-12-19,19,16:24:19,16,24,19,light,VDM_cherry,23.816,041AC006F3,cherry,2021-12-19 16:24:12.982003200,2021-12-19 16:24:36.798003200,light,7.0,0.0,same,7,984,59059,160,9624,577399,cherry
7352,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3385,c.br.o.g_fm_211213.csv,6,12/19/21 16:24:22,drink_1,0.021,2021-12-19 16:24:22,1639931062.0,2021-12-19,19,16:24:22,16,24,22,light,VDM_cherry,23.816,041AC006F3,cherry,2021-12-19 16:24:12.982003200,2021-12-19 16:24:36.798003200,light,7.0,0.0,same,7,984,59062,160,9624,577402,cherry
7353,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3386,c.br.o.g_fm_211213.csv,6,12/19/21 16:24:25,drink_1,0.021,2021-12-19 16:24:25,1639931065.0,2021-12-19,19,16:24:25,16,24,25,light,VDM_cherry,23.816,041AC006F3,cherry,2021-12-19 16:24:12.982003200,2021-12-19 16:24:36.798003200,light,7.0,0.0,same,7,984,59065,160,9624,577405,cherry
7354,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3387,c.br.o.g_fm_211213.csv,6,12/19/21 16:24:27,drink_1,0.021,2021-12-19 16:24:27,1639931067.0,2021-12-19,19,16:24:27,16,24,27,light,VDM_cherry,23.816,041AC006F3,cherry,2021-12-19 16:24:12.982003200,2021-12-19 16:24:36.798003200,light,7.0,0.0,same,7,984,59067,160,9624,577407,cherry
7355,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3388,c.br.o.g_fm_211213.csv,6,12/19/21 16:24:30,drink_1,0.021,2021-12-19 16:24:30,1639931070.0,2021-12-19,19,16:24:30,16,24,30,light,VDM_cherry,23.816,041AC006F3,cherry,2021-12-19 16:24:12.982003200,2021-12-19 16:24:36.798003200,light,7.0,0.0,same,7,984,59070,160,9624,577410,cherry
7356,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3423,c.br.o.g_fm_211213.csv,6,12/19/21 18:42:54,drink_1,0.021,2021-12-19 18:42:54,1639939374.0,2021-12-19,19,18:42:54,18,42,54,dark_pm,VDM_cherry,29.863,041AC006F3,cherry,2021-12-19 18:42:52.464009600,2021-12-19 18:43:22.327009600,dark,8.0,0.0,same,7,1122,67374,162,9762,585714,cherry
7357,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3424,c.br.o.g_fm_211213.csv,6,12/19/21 18:42:59,drink_1,0.021,2021-12-19 18:42:59,1639939379.0,2021-12-19,19,18:42:59,18,42,59,dark_pm,VDM_cherry,29.863,041AC006F3,cherry,2021-12-19 18:42:52.464009600,2021-12-19 18:43:22.327009600,dark,8.0,0.0,same,7,1122,67379,162,9762,585719,cherry
7358,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3425,c.br.o.g_fm_211213.csv,6,12/19/21 18:43:02,drink_1,0.021,2021-12-19 18:43:02,1639939382.0,2021-12-19,19,18:43:02,18,43,2,dark_pm,VDM_cherry,29.863,041AC006F3,cherry,2021-12-19 18:42:52.464009600,2021-12-19 18:43:22.327009600,dark,8.0,0.0,same,7,1123,67382,162,9763,585722,cherry
7359,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3426,c.br.o.g_fm_211213.csv,6,12/19/21 18:43:03,drink_1,0.021,2021-12-19 18:43:03,1639939383.0,2021-12-19,19,18:43:03,18,43,3,dark_pm,VDM_cherry,29.863,041AC006F3,cherry,2021-12-19 18:42:52.464009600,2021-12-19 18:43:22.327009600,dark,8.0,0.0,same,7,1123,67383,162,9763,585723,cherry
7360,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3427,c.br.o.g_fm_211213.csv,6,12/19/21 18:43:05,drink_1,0.021,2021-12-19 18:43:05,1639939385.0,2021-12-19,19,18:43:05,18,43,5,dark_pm,VDM_cherry,29.863,041AC006F3,cherry,2021-12-19 18:42:52.464009600,2021-12-19 18:43:22.327009600,dark,8.0,0.0,same,7,1123,67385,162,9763,585725,cherry
7361,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3428,c.br.o.g_fm_211213.csv,6,12/19/21 18:43:08,drink_1,0.021,2021-12-19 18:43:08,1639939388.0,2021-12-19,19,18:43:08,18,43,8,dark_pm,VDM_cherry,29.863,041AC006F3,cherry,2021-12-19 18:42:52.464009600,2021-12-19 18:43:22.327009600,dark,8.0,0.0,same,7,1123,67388,162,9763,585728,cherry
7362,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3473,c.br.o.g_fm_211213.csv,6,12/19/21 20:03:27,drink_1,0.021,2021-12-19 20:03:27,1639944207.0,2021-12-19,19,20:03:27,20,3,27,dark_pm,VDM_cherry,31.077,041AC006F3,cherry,2021-12-19 20:03:21.640032000,2021-12-19 20:03:52.717032000,dark,8.0,0.0,same,7,1203,72207,164,9843,590547,cherry
7363,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3474,c.br.o.g_fm_211213.csv,6,12/19/21 20:03:29,drink_1,0.021,2021-12-19 20:03:29,1639944209.0,2021-12-19,19,20:03:29,20,3,29,dark_pm,VDM_cherry,31.077,041AC006F3,cherry,2021-12-19 20:03:21.640032000,2021-12-19 20:03:52.717032000,dark,8.0,0.0,same,7,1203,72209,164,9843,590549,cherry
7364,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3475,c.br.o.g_fm_211213.csv,6,12/19/21 20:03:32,drink_1,0.021,2021-12-19 20:03:32,1639944212.0,2021-12-19,19,20:03:32,20,3,32,dark_pm,VDM_cherry,31.077,041AC006F3,cherry,2021-12-19 20:03:21.640032000,2021-12-19 20:03:52.717032000,dark,8.0,0.0,same,7,1203,72212,164,9843,590552,cherry
7365,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3476,c.br.o.g_fm_211213.csv,6,12/19/21 20:03:34,drink_1,0.021,2021-12-19 20:03:34,1639944214.0,2021-12-19,19,20:03:34,20,3,34,dark_pm,VDM_cherry,31.077,041AC006F3,cherry,2021-12-19 20:03:21.640032000,2021-12-19 20:03:52.717032000,dark,8.0,0.0,same,7,1203,72214,164,9843,590554,cherry
7366,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3477,c.br.o.g_fm_211213.csv,6,12/19/21 20:03:37,drink_1,0.021,2021-12-19 20:03:37,1639944217.0,2021-12-19,19,20:03:37,20,3,37,dark_pm,VDM_cherry,31.077,041AC006F3,cherry,2021-12-19 20:03:21.640032000,2021-12-19 20:03:52.717032000,dark,8.0,0.0,same,7,1203,72217,164,9843,590557,cherry
7367,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3478,c.br.o.g_fm_211213.csv,6,12/19/21 20:03:40,drink_1,0.021,2021-12-19 20:03:40,1639944220.0,2021-12-19,19,20:03:40,20,3,40,dark_pm,VDM_cherry,31.077,041AC006F3,cherry,2021-12-19 20:03:21.640032000,2021-12-19 20:03:52.717032000,dark,8.0,0.0,same,7,1203,72220,164,9843,590560,cherry
7368,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3486,c.br.o.g_fm_211213.csv,6,12/19/21 20:14:33,drink_1,0.021,2021-12-19 20:14:33,1639944873.0,2021-12-19,19,20:14:33,20,14,33,dark_pm,VDM_cherry,22.222,041AC006F3,cherry,2021-12-19 20:14:26.958998400,2021-12-19 20:14:49.180998400,dark,8.0,0.0,same,7,1214,72873,164,9854,591213,cherry
7369,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3487,c.br.o.g_fm_211213.csv,6,12/19/21 20:14:36,drink_1,0.021,2021-12-19 20:14:36,1639944876.0,2021-12-19,19,20:14:36,20,14,36,dark_pm,VDM_cherry,22.222,041AC006F3,cherry,2021-12-19 20:14:26.958998400,2021-12-19 20:14:49.180998400,dark,8.0,0.0,same,7,1214,72876,164,9854,591216,cherry
7370,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3488,c.br.o.g_fm_211213.csv,6,12/19/21 20:14:39,drink_1,0.021,2021-12-19 20:14:39,1639944879.0,2021-12-19,19,20:14:39,20,14,39,dark_pm,VDM_cherry,22.222,041AC006F3,cherry,2021-12-19 20:14:26.958998400,2021-12-19 20:14:49.180998400,dark,8.0,0.0,same,7,1214,72879,164,9854,591219,cherry
7371,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3489,c.br.o.g_fm_211213.csv,6,12/19/21 20:14:41,drink_1,0.021,2021-12-19 20:14:41,1639944881.0,2021-12-19,19,20:14:41,20,14,41,dark_pm,VDM_cherry,22.222,041AC006F3,cherry,2021-12-19 20:14:26.958998400,2021-12-19 20:14:49.180998400,dark,8.0,0.0,same,7,1214,72881,164,9854,591221,cherry
7372,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3490,c.br.o.g_fm_211213.csv,6,12/19/21 20:14:42,drink_1,0.021,2021-12-19 20:14:42,1639944882.0,2021-12-19,19,20:14:42,20,14,42,dark_pm,VDM_cherry,22.222,041AC006F3,cherry,2021-12-19 20:14:26.958998400,2021-12-19 20:14:49.180998400,dark,8.0,0.0,same,7,1214,72882,164,9854,591222,cherry
7373,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3491,c.br.o.g_fm_211213.csv,6,12/19/21 20:14:47,drink_1,0.021,2021-12-19 20:14:47,1639944887.0,2021-12-19,19,20:14:47,20,14,47,dark_pm,VDM_cherry,22.222,041AC006F3,cherry,2021-12-19 20:14:26.958998400,2021-12-19 20:14:49.180998400,dark,8.0,0.0,same,7,1214,72887,164,9854,591227,cherry
7374,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3521,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:24,drink_1,0.021,2021-12-19 20:54:24,1639947264.0,2021-12-19,19,20:54:24,20,54,24,dark_pm,VDM_cherry,1.981,041AC006F3,cherry,2021-12-19 20:54:21.258000000,2021-12-19 20:54:23.239000000,dark,8.0,0.761,diff,7,1254,75264,164,9894,593604,cherry
7375,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3522,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:29,drink_1,0.021,2021-12-19 20:54:29,1639947269.0,2021-12-19,19,20:54:29,20,54,29,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75269,164,9894,593609,cherry
7376,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3523,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:35,drink_1,0.021,2021-12-19 20:54:35,1639947275.0,2021-12-19,19,20:54:35,20,54,35,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75275,164,9894,593615,cherry
7377,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3524,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:37,drink_1,0.021,2021-12-19 20:54:37,1639947277.0,2021-12-19,19,20:54:37,20,54,37,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75277,164,9894,593617,cherry
7378,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3525,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:40,drink_1,0.021,2021-12-19 20:54:40,1639947280.0,2021-12-19,19,20:54:40,20,54,40,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75280,164,9894,593620,cherry
7379,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3526,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:41,drink_1,0.021,2021-12-19 20:54:41,1639947281.0,2021-12-19,19,20:54:41,20,54,41,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75281,164,9894,593621,cherry
7380,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3527,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:44,drink_1,0.021,2021-12-19 20:54:44,1639947284.0,2021-12-19,19,20:54:44,20,54,44,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75284,164,9894,593624,cherry
7381,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3528,c.br.o.g_fm_211213.csv,6,12/19/21 20:54:46,drink_1,0.021,2021-12-19 20:54:46,1639947286.0,2021-12-19,19,20:54:46,20,54,46,dark_pm,VDM_cherry,36.891,041AC006F3,cherry,2021-12-19 20:54:28.041955200,2021-12-19 20:55:04.932955200,dark,8.0,0.0,same,7,1254,75286,164,9894,593626,cherry
7382,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3565,c.br.o.g_fm_211213.csv,6,12/19/21 21:42:08,drink_1,0.021,2021-12-19 21:42:08,1639950128.0,2021-12-19,19,21:42:08,21,42,8,dark_pm,VDM_cherry,34.869,041AC006F3,cherry,2021-12-19 21:42:03.803011200,2021-12-19 21:42:38.672011200,dark,8.0,0.0,same,7,1302,78128,165,9942,596468,cherry
7383,flavor,21.12.13,6,041AC006F3,1630,472,female,23.1,,3566,c.br.o.g_fm_211213.csv,6,12/19/21 21:42:11,drink_1,0.021,2021-12-19 21:42:11,1639950131.0,2021-12-19,19,21:42:11,21,42,11,dark_pm,VDM_cherry,34.869,041AC006F3,cherry,2021-12-19 21:42:03.803011200,2021-12-19 21:42:38.672011200,dark,8.0,0.0,same,7,1302,78131,165,9942,596471,cherry
