,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool
5726,c.br.o.g_fm_211213.csv,7,12/15/21 16:15:15,drink_4,0.042,2021-12-15 16:15:15.000000000,1639584915.0,2021-12-15,15,16:15:15,16,15,15,light,VDM_grape,0.075,041AC02849,grape,2021-12-15 16:15:04.679999999,2021-12-15 16:15:04.754999999,light,3.0,10.245,diff
5727,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:22,drink_4,0.027,2021-12-15 16:17:22.000000000,1639585042.0,2021-12-15,15,16:17:22,16,17,22,light,VDM_grape,25.237,041AC00A9F,grape,2021-12-15 16:17:13.166044800,2021-12-15 16:17:38.403044800,light,3.0,0.0,same
5728,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:24,drink_4,0.027,2021-12-15 16:17:24.000000000,1639585044.0,2021-12-15,15,16:17:24,16,17,24,light,VDM_grape,25.237,041AC00A9F,grape,2021-12-15 16:17:13.166044800,2021-12-15 16:17:38.403044800,light,3.0,0.0,same
5729,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:27,drink_4,0.054,2021-12-15 16:17:27.000000000,1639585047.0,2021-12-15,15,16:17:27,16,17,27,light,VDM_grape,25.237,041AC00A9F,grape,2021-12-15 16:17:13.166044800,2021-12-15 16:17:38.403044800,light,3.0,0.0,same
5730,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:28,drink_4,0.027,2021-12-15 16:17:28.000000000,1639585048.0,2021-12-15,15,16:17:28,16,17,28,light,VDM_grape,25.237,041AC00A9F,grape,2021-12-15 16:17:13.166044800,2021-12-15 16:17:38.403044800,light,3.0,0.0,same
5731,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:30,drink_4,0.027,2021-12-15 16:17:30.000000000,1639585050.0,2021-12-15,15,16:17:30,16,17,30,light,VDM_grape,25.237,041AC00A9F,grape,2021-12-15 16:17:13.166044800,2021-12-15 16:17:38.403044800,light,3.0,0.0,same
5732,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:33,drink_4,0.027,2021-12-15 16:17:33.000000000,1639585053.0,2021-12-15,15,16:17:33,16,17,33,light,VDM_grape,25.237,041AC00A9F,grape,2021-12-15 16:17:13.166044800,2021-12-15 16:17:38.403044800,light,3.0,0.0,same
5733,c.br.o.g_fm_211213.csv,3,12/15/21 16:17:43,drink_4,0.027,2021-12-15 16:17:43.000000000,1639585063.0,2021-12-15,15,16:17:43,16,17,43,light,VDM_grape,4.702,041AC00A9F,grape,2021-12-15 16:17:39.694992000,2021-12-15 16:17:44.396992000,light,3.0,0.0,same
5734,c.br.o.g_fm_211213.csv,2,12/15/21 16:34:48,drink_4,0.021,2021-12-15 16:34:48.000000000,1639586088.0,2021-12-15,15,16:34:48,16,34,48,light,VDM_grape,4.832,041ABFF5CF,grape,2021-12-15 16:34:44.327020800,2021-12-15 16:34:49.159020800,light,3.0,0.0,same
5735,c.br.o.g_fm_211213.csv,2,12/15/21 16:34:53,drink_4,0.021,2021-12-15 16:34:53.000000000,1639586093.0,2021-12-15,15,16:34:53,16,34,53,light,VDM_grape,4.832,041ABFF5CF,grape,2021-12-15 16:34:44.327020800,2021-12-15 16:34:49.159020800,light,3.0,3.840979,diff
5736,c.br.o.g_fm_211213.csv,2,12/15/21 16:34:57,drink_4,0.021,2021-12-15 16:34:57.000000000,1639586097.0,2021-12-15,15,16:34:57,16,34,57,light,VDM_grape,4.832,041ABFF5CF,grape,2021-12-15 16:34:44.327020800,2021-12-15 16:34:49.159020800,light,3.0,7.840979,diff
5737,c.br.o.g_fm_211213.csv,2,12/15/21 16:35:01,drink_4,0.021,2021-12-15 16:35:01.000000000,1639586101.0,2021-12-15,15,16:35:01,16,35,1,light,VDM_grape,4.832,041ABFF5CF,grape,2021-12-15 16:34:44.327020800,2021-12-15 16:34:49.159020800,light,3.0,11.840979,diff
5738,c.br.o.g_fm_211213.csv,2,12/15/21 16:35:10,drink_4,0.021,2021-12-15 16:35:10.000000000,1639586110.0,2021-12-15,15,16:35:10,16,35,10,light,VDM_grape,4.267,041ABFF5CF,grape,2021-12-15 16:35:05.138966400,2021-12-15 16:35:09.405966400,light,3.0,0.594033,diff
5739,c.br.o.g_fm_211213.csv,2,12/15/21 17:05:25,drink_4,0.021,2021-12-15 17:05:25.000000000,1639587925.0,2021-12-15,15,17:05:25,17,5,25,light,VDM_grape,3.458,041ABFF18E,grape,2021-12-15 17:05:24.335980800,2021-12-15 17:05:27.793980800,light,3.0,0.0,same
5740,c.br.o.g_fm_211213.csv,2,12/15/21 17:05:35,drink_4,0.021,2021-12-15 17:05:35.000000000,1639587935.0,2021-12-15,15,17:05:35,17,5,35,light,VDM_grape,24.417,041ABFF18E,grape,2021-12-15 17:05:30.284015999,2021-12-15 17:05:54.701015999,light,3.0,0.0,same
5741,c.br.o.g_fm_211213.csv,2,12/15/21 17:05:38,drink_4,0.021,2021-12-15 17:05:38.000000000,1639587938.0,2021-12-15,15,17:05:38,17,5,38,light,VDM_grape,24.417,041ABFF18E,grape,2021-12-15 17:05:30.284015999,2021-12-15 17:05:54.701015999,light,3.0,0.0,same
5742,c.br.o.g_fm_211213.csv,2,12/15/21 17:05:41,drink_4,0.021,2021-12-15 17:05:41.000000000,1639587941.0,2021-12-15,15,17:05:41,17,5,41,light,VDM_grape,24.417,041ABFF18E,grape,2021-12-15 17:05:30.284015999,2021-12-15 17:05:54.701015999,light,3.0,0.0,same
5743,c.br.o.g_fm_211213.csv,2,12/15/21 17:05:46,drink_4,0.021,2021-12-15 17:05:46.000000000,1639587946.0,2021-12-15,15,17:05:46,17,5,46,light,VDM_grape,24.417,041ABFF18E,grape,2021-12-15 17:05:30.284015999,2021-12-15 17:05:54.701015999,light,3.0,0.0,same
5744,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:40,drink_4,0.021,2021-12-15 17:06:40.000000000,1639588000.0,2021-12-15,15,17:06:40,17,6,40,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5745,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:43,drink_4,0.021,2021-12-15 17:06:43.000000000,1639588003.0,2021-12-15,15,17:06:43,17,6,43,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5746,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:46,drink_4,0.021,2021-12-15 17:06:46.000000000,1639588006.0,2021-12-15,15,17:06:46,17,6,46,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5747,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:51,drink_4,0.021,2021-12-15 17:06:51.000000000,1639588011.0,2021-12-15,15,17:06:51,17,6,51,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5748,c.br.o.g_fm_211213.csv,2,12/15/21 17:06:54,drink_4,0.021,2021-12-15 17:06:54.000000000,1639588014.0,2021-12-15,15,17:06:54,17,6,54,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5749,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:02,drink_4,0.021,2021-12-15 17:07:02.000000000,1639588022.0,2021-12-15,15,17:07:02,17,7,2,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5750,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:05,drink_4,0.021,2021-12-15 17:07:05.000000000,1639588025.0,2021-12-15,15,17:07:05,17,7,5,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5751,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:08,drink_4,0.021,2021-12-15 17:07:08.000000000,1639588028.0,2021-12-15,15,17:07:08,17,7,8,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5752,c.br.o.g_fm_211213.csv,2,12/15/21 17:07:12,drink_4,0.021,2021-12-15 17:07:12.000000000,1639588032.0,2021-12-15,15,17:07:12,17,7,12,light,VDM_grape,64.036,041ABFF5CF,grape,2021-12-15 17:06:33.544972799,2021-12-15 17:07:37.580972799,light,3.0,0.0,same
5753,c.br.o.g_fm_211213.csv,2,12/15/21 17:08:19,drink_4,0.021,2021-12-15 17:08:19.000000000,1639588099.0,2021-12-15,15,17:08:19,17,8,19,light,VDM_grape,3.051,041ABFF18E,grape,2021-12-15 17:08:13.832995200,2021-12-15 17:08:16.883995200,light,3.0,2.116004,diff
5754,c.br.o.g_fm_211213.csv,2,12/15/21 17:08:23,drink_4,0.021,2021-12-15 17:08:23.000000000,1639588103.0,2021-12-15,15,17:08:23,17,8,23,light,VDM_grape,3.051,041ABFF18E,grape,2021-12-15 17:08:13.832995200,2021-12-15 17:08:16.883995200,light,3.0,6.116004,diff
5755,c.br.o.g_fm_211213.csv,2,12/15/21 17:08:28,drink_4,0.021,2021-12-15 17:08:28.000000000,1639588108.0,2021-12-15,15,17:08:28,17,8,28,light,VDM_grape,2.746,041ABFF18E,grape,2021-12-15 17:08:27.313036800,2021-12-15 17:08:30.059036800,light,3.0,0.0,same
5756,c.br.o.g_fm_211213.csv,2,12/15/21 17:08:30,drink_4,0.021,2021-12-15 17:08:30.000000000,1639588110.0,2021-12-15,15,17:08:30,17,8,30,light,VDM_grape,2.746,041ABFF18E,grape,2021-12-15 17:08:27.313036800,2021-12-15 17:08:30.059036800,light,3.0,0.0,same
5757,c.br.o.g_fm_211213.csv,2,12/15/21 17:08:34,drink_4,0.021,2021-12-15 17:08:34.000000000,1639588114.0,2021-12-15,15,17:08:34,17,8,34,light,VDM_grape,2.979,041ABFF18E,grape,2021-12-15 17:08:31.078953600,2021-12-15 17:08:34.057953600,light,3.0,0.0,same
5758,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:16,drink_4,0.021,2021-12-15 17:10:16.000000000,1639588216.0,2021-12-15,15,17:10:16,17,10,16,light,VDM_grape,19.108999999999998,041AC02E92,grape,2021-12-15 17:10:11.981971200,2021-12-15 17:10:31.090971200,light,3.0,0.0,same
5759,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:20,drink_4,0.021,2021-12-15 17:10:20.000000000,1639588220.0,2021-12-15,15,17:10:20,17,10,20,light,VDM_grape,19.108999999999998,041AC02E92,grape,2021-12-15 17:10:11.981971200,2021-12-15 17:10:31.090971200,light,3.0,0.0,same
5760,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:21,drink_4,0.021,2021-12-15 17:10:21.000000000,1639588221.0,2021-12-15,15,17:10:21,17,10,21,light,VDM_grape,19.108999999999998,041AC02E92,grape,2021-12-15 17:10:11.981971200,2021-12-15 17:10:31.090971200,light,3.0,0.0,same
5761,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:23,drink_4,0.021,2021-12-15 17:10:23.000000000,1639588223.0,2021-12-15,15,17:10:23,17,10,23,light,VDM_grape,19.108999999999998,041AC02E92,grape,2021-12-15 17:10:11.981971200,2021-12-15 17:10:31.090971200,light,3.0,0.0,same
5762,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:26,drink_4,0.021,2021-12-15 17:10:26.000000000,1639588226.0,2021-12-15,15,17:10:26,17,10,26,light,VDM_grape,19.108999999999998,041AC02E92,grape,2021-12-15 17:10:11.981971200,2021-12-15 17:10:31.090971200,light,3.0,0.0,same
5763,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:29,drink_4,0.021,2021-12-15 17:10:29.000000000,1639588229.0,2021-12-15,15,17:10:29,17,10,29,light,VDM_grape,19.108999999999998,041AC02E92,grape,2021-12-15 17:10:11.981971200,2021-12-15 17:10:31.090971200,light,3.0,0.0,same
5764,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:45,drink_4,0.021,2021-12-15 17:10:45.000000000,1639588245.0,2021-12-15,15,17:10:45,17,10,45,light,VDM_grape,4.342,041ABFF18E,grape,2021-12-15 17:10:38.112009600,2021-12-15 17:10:42.454009600,light,3.0,2.54599,diff
5765,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:48,drink_4,0.021,2021-12-15 17:10:48.000000000,1639588248.0,2021-12-15,15,17:10:48,17,10,48,light,VDM_grape,0.075,041ABFF18E,grape,2021-12-15 17:10:45.780009600,2021-12-15 17:10:45.855009600,light,3.0,2.14499,diff
5766,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:51,drink_4,0.021,2021-12-15 17:10:51.000000000,1639588251.0,2021-12-15,15,17:10:51,17,10,51,light,VDM_grape,0.042,041ABFF18E,grape,2021-12-15 17:10:50.720016000,2021-12-15 17:10:50.762016000,light,3.0,0.237984,diff
5767,c.br.o.g_fm_211213.csv,2,12/15/21 17:10:55,drink_4,0.021,2021-12-15 17:10:55.000000000,1639588255.0,2021-12-15,15,17:10:55,17,10,55,light,VDM_grape,30.116,041ABFF18E,grape,2021-12-15 17:10:52.119955200,2021-12-15 17:11:22.235955200,light,3.0,0.0,same
5768,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:28,drink_4,0.021,2021-12-15 17:14:28.000000000,1639588468.0,2021-12-15,15,17:14:28,17,14,28,light,VDM_grape,14.607,041ABFF5CF,grape,2021-12-15 17:14:18.890966399,2021-12-15 17:14:33.497966399,light,3.0,0.0,same
5769,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:31,drink_4,0.021,2021-12-15 17:14:31.000000000,1639588471.0,2021-12-15,15,17:14:31,17,14,31,light,VDM_grape,14.607,041ABFF5CF,grape,2021-12-15 17:14:18.890966399,2021-12-15 17:14:33.497966399,light,3.0,0.0,same
5770,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:33,drink_4,0.021,2021-12-15 17:14:33.000000000,1639588473.0,2021-12-15,15,17:14:33,17,14,33,light,VDM_grape,14.607,041ABFF5CF,grape,2021-12-15 17:14:18.890966399,2021-12-15 17:14:33.497966399,light,3.0,0.0,same
5771,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:36,drink_4,0.021,2021-12-15 17:14:36.000000000,1639588476.0,2021-12-15,15,17:14:36,17,14,36,light,VDM_grape,6.663,041ABFF5CF,grape,2021-12-15 17:14:34.856995200,2021-12-15 17:14:41.519995200,light,3.0,0.0,same
5772,c.br.o.g_fm_211213.csv,2,12/15/21 17:14:39,drink_4,0.021,2021-12-15 17:14:39.000000000,1639588479.0,2021-12-15,15,17:14:39,17,14,39,light,VDM_grape,6.663,041ABFF5CF,grape,2021-12-15 17:14:34.856995200,2021-12-15 17:14:41.519995200,light,3.0,0.0,same
5773,c.br.o.g_fm_211213.csv,3,12/15/21 17:42:21,drink_4,0.027,2021-12-15 17:42:21.000000000,1639590141.0,2021-12-15,15,17:42:21,17,42,21,light,VDM_grape,36.087,041ABFE8D4,grape,2021-12-15 17:42:12.120969600,2021-12-15 17:42:48.207969600,light,3.0,0.0,same
5774,c.br.o.g_fm_211213.csv,3,12/15/21 17:42:24,drink_4,0.027,2021-12-15 17:42:24.000000000,1639590144.0,2021-12-15,15,17:42:24,17,42,24,light,VDM_grape,36.087,041ABFE8D4,grape,2021-12-15 17:42:12.120969600,2021-12-15 17:42:48.207969600,light,3.0,0.0,same
5775,c.br.o.g_fm_211213.csv,3,12/15/21 17:42:27,drink_4,0.027,2021-12-15 17:42:27.000000000,1639590147.0,2021-12-15,15,17:42:27,17,42,27,light,VDM_grape,36.087,041ABFE8D4,grape,2021-12-15 17:42:12.120969600,2021-12-15 17:42:48.207969600,light,3.0,0.0,same
5776,c.br.o.g_fm_211213.csv,3,12/15/21 17:42:29,drink_4,0.027,2021-12-15 17:42:29.000000000,1639590149.0,2021-12-15,15,17:42:29,17,42,29,light,VDM_grape,36.087,041ABFE8D4,grape,2021-12-15 17:42:12.120969600,2021-12-15 17:42:48.207969600,light,3.0,0.0,same
5777,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:15,drink_4,0.027,2021-12-15 17:53:15.000000000,1639590795.0,2021-12-15,15,17:53:15,17,53,15,light,VDM_grape,14.806,041AC03717,grape,2021-12-15 17:53:09.361017600,2021-12-15 17:53:24.167017600,light,3.0,0.0,same
5778,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:17,drink_4,0.027,2021-12-15 17:53:17.000000000,1639590797.0,2021-12-15,15,17:53:17,17,53,17,light,VDM_grape,14.806,041AC03717,grape,2021-12-15 17:53:09.361017600,2021-12-15 17:53:24.167017600,light,3.0,0.0,same
5779,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:19,drink_4,0.027,2021-12-15 17:53:19.000000000,1639590799.0,2021-12-15,15,17:53:19,17,53,19,light,VDM_grape,14.806,041AC03717,grape,2021-12-15 17:53:09.361017600,2021-12-15 17:53:24.167017600,light,3.0,0.0,same
5780,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:22,drink_4,0.027,2021-12-15 17:53:22.000000000,1639590802.0,2021-12-15,15,17:53:22,17,53,22,light,VDM_grape,14.806,041AC03717,grape,2021-12-15 17:53:09.361017600,2021-12-15 17:53:24.167017600,light,3.0,0.0,same
5781,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:30,drink_4,0.027,2021-12-15 17:53:30.000000000,1639590810.0,2021-12-15,15,17:53:30,17,53,30,light,VDM_grape,20.294,041AC00A9F,grape,2021-12-15 17:53:24.880012800,2021-12-15 17:53:45.174012800,light,3.0,0.0,same
5782,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:33,drink_4,0.054,2021-12-15 17:53:33.000000000,1639590813.0,2021-12-15,15,17:53:33,17,53,33,light,VDM_grape,20.294,041AC00A9F,grape,2021-12-15 17:53:24.880012800,2021-12-15 17:53:45.174012800,light,3.0,0.0,same
5783,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:36,drink_4,0.027,2021-12-15 17:53:36.000000000,1639590816.0,2021-12-15,15,17:53:36,17,53,36,light,VDM_grape,20.294,041AC00A9F,grape,2021-12-15 17:53:24.880012800,2021-12-15 17:53:45.174012800,light,3.0,0.0,same
5784,c.br.o.g_fm_211213.csv,3,12/15/21 17:53:38,drink_4,0.027,2021-12-15 17:53:38.000000000,1639590818.0,2021-12-15,15,17:53:38,17,53,38,light,VDM_grape,20.294,041AC00A9F,grape,2021-12-15 17:53:24.880012800,2021-12-15 17:53:45.174012800,light,3.0,0.0,same
5785,c.br.o.g_fm_211213.csv,6,12/15/21 17:53:38,drink_4,0.021,2021-12-15 17:53:38.000000000,1639590818.0,2021-12-15,15,17:53:38,17,53,38,light,VDM_grape,1.187,041AC006F3,grape,2021-12-15 17:40:50.960006400,2021-12-15 17:40:52.147006400,light,3.0,765.852993,diff
5786,c.br.o.g_fm_211213.csv,2,12/15/21 18:17:32,drink_4,0.021,2021-12-15 18:17:32.000000000,1639592252.0,2021-12-15,15,18:17:32,18,17,32,dark_pm,VDM_grape,6.211,041ABFF5CF,grape,2021-12-15 17:14:42.561024000,2021-12-15 17:14:48.772024000,light,3.0,3763.227976,diff
5787,c.br.o.g_fm_211213.csv,7,12/15/21 18:38:52,drink_4,0.042,2021-12-15 18:38:52.000000000,1639593532.0,2021-12-15,15,18:38:52,18,38,52,dark_pm,VDM_grape,16.478,041AC02849,grape,2021-12-15 18:38:43.581983999,2021-12-15 18:39:00.059983999,dark,4.0,0.0,same
5788,c.br.o.g_fm_211213.csv,7,12/15/21 18:42:54,drink_4,0.042,2021-12-15 18:42:54.000000000,1639593774.0,2021-12-15,15,18:42:54,18,42,54,dark_pm,VDM_grape,13.202,041AC02849,grape,2021-12-15 18:42:50.725987200,2021-12-15 18:43:03.927987200,dark,4.0,0.0,same
5789,c.br.o.g_fm_211213.csv,7,12/15/21 18:42:59,drink_4,0.042,2021-12-15 18:42:59.000000000,1639593779.0,2021-12-15,15,18:42:59,18,42,59,dark_pm,VDM_grape,13.202,041AC02849,grape,2021-12-15 18:42:50.725987200,2021-12-15 18:43:03.927987200,dark,4.0,0.0,same
5790,c.br.o.g_fm_211213.csv,2,12/15/21 18:44:44,drink_4,0.021,2021-12-15 18:44:44.000000000,1639593884.0,2021-12-15,15,18:44:44,18,44,44,dark_pm,VDM_grape,36.205,041ABFF18E,grape,2021-12-15 18:44:34.712016000,2021-12-15 18:45:10.917016000,dark,4.0,0.0,same
5791,c.br.o.g_fm_211213.csv,2,12/15/21 18:44:49,drink_4,0.021,2021-12-15 18:44:49.000000000,1639593889.0,2021-12-15,15,18:44:49,18,44,49,dark_pm,VDM_grape,36.205,041ABFF18E,grape,2021-12-15 18:44:34.712016000,2021-12-15 18:45:10.917016000,dark,4.0,0.0,same
5792,c.br.o.g_fm_211213.csv,2,12/15/21 18:44:55,drink_4,0.021,2021-12-15 18:44:55.000000000,1639593895.0,2021-12-15,15,18:44:55,18,44,55,dark_pm,VDM_grape,36.205,041ABFF18E,grape,2021-12-15 18:44:34.712016000,2021-12-15 18:45:10.917016000,dark,4.0,0.0,same
5793,c.br.o.g_fm_211213.csv,2,12/15/21 18:45:38,drink_4,0.021,2021-12-15 18:45:38.000000000,1639593938.0,2021-12-15,15,18:45:38,18,45,38,dark_pm,VDM_grape,7.921,041ABFF18E,grape,2021-12-15 18:45:30.994012799,2021-12-15 18:45:38.915012799,dark,4.0,0.0,same
5794,c.br.o.g_fm_211213.csv,2,12/15/21 18:45:43,drink_4,0.021,2021-12-15 18:45:43.000000000,1639593943.0,2021-12-15,15,18:45:43,18,45,43,dark_pm,VDM_grape,7.921,041ABFF18E,grape,2021-12-15 18:45:30.994012799,2021-12-15 18:45:38.915012799,dark,4.0,4.084987,diff
5795,c.br.o.g_fm_211213.csv,2,12/15/21 18:45:44,drink_4,0.021,2021-12-15 18:45:44.000000000,1639593944.0,2021-12-15,15,18:45:44,18,45,44,dark_pm,VDM_grape,1.645,041ABFF18E,grape,2021-12-15 18:45:43.428009600,2021-12-15 18:45:45.073009600,dark,4.0,0.0,same
5796,c.br.o.g_fm_211213.csv,2,12/15/21 18:45:47,drink_4,0.021,2021-12-15 18:45:47.000000000,1639593947.0,2021-12-15,15,18:45:47,18,45,47,dark_pm,VDM_grape,1.645,041ABFF18E,grape,2021-12-15 18:45:43.428009600,2021-12-15 18:45:45.073009600,dark,4.0,1.92699,diff
5797,c.br.o.g_fm_211213.csv,2,12/15/21 18:55:08,drink_4,0.021,2021-12-15 18:55:08.000000000,1639594508.0,2021-12-15,15,18:55:08,18,55,8,dark_pm,VDM_grape,0.98,041ABFF18E,grape,2021-12-15 18:55:05.719036800,2021-12-15 18:55:06.699036800,dark,4.0,1.300963,diff
5798,c.br.o.g_fm_211213.csv,2,12/15/21 18:55:11,drink_4,0.021,2021-12-15 18:55:11.000000000,1639594511.0,2021-12-15,15,18:55:11,18,55,11,dark_pm,VDM_grape,2.393,041ABFF18E,grape,2021-12-15 18:55:10.050009600,2021-12-15 18:55:12.443009600,dark,4.0,0.0,same
5799,c.br.o.g_fm_211213.csv,2,12/15/21 18:55:19,drink_4,0.021,2021-12-15 18:55:19.000000000,1639594519.0,2021-12-15,15,18:55:19,18,55,19,dark_pm,VDM_grape,0.23,041ABFF18E,grape,2021-12-15 18:55:15.333974400,2021-12-15 18:55:15.563974400,dark,4.0,3.436025,diff
5800,c.br.o.g_fm_211213.csv,2,12/15/21 18:55:22,drink_4,0.021,2021-12-15 18:55:22.000000000,1639594522.0,2021-12-15,15,18:55:22,18,55,22,dark_pm,VDM_grape,16.483999999999998,041ABFF18E,grape,2021-12-15 18:55:20.411011200,2021-12-15 18:55:36.895011200,dark,4.0,0.0,same
5801,c.br.o.g_fm_211213.csv,7,12/15/21 18:59:29,drink_4,0.042,2021-12-15 18:59:29.000000000,1639594769.0,2021-12-15,15,18:59:29,18,59,29,dark_pm,VDM_grape,31.679,041AC00F03,grape,2021-12-15 18:59:18.685968000,2021-12-15 18:59:50.364968000,dark,4.0,0.0,same
5802,c.br.o.g_fm_211213.csv,7,12/15/21 18:59:34,drink_4,0.042,2021-12-15 18:59:34.000000000,1639594774.0,2021-12-15,15,18:59:34,18,59,34,dark_pm,VDM_grape,31.679,041AC00F03,grape,2021-12-15 18:59:18.685968000,2021-12-15 18:59:50.364968000,dark,4.0,0.0,same
5803,c.br.o.g_fm_211213.csv,3,12/15/21 19:00:39,drink_4,0.027,2021-12-15 19:00:39.000000000,1639594839.0,2021-12-15,15,19:00:39,19,0,39,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5804,c.br.o.g_fm_211213.csv,3,12/15/21 19:00:42,drink_4,0.027,2021-12-15 19:00:42.000000000,1639594842.0,2021-12-15,15,19:00:42,19,0,42,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5805,c.br.o.g_fm_211213.csv,3,12/15/21 19:00:44,drink_4,0.027,2021-12-15 19:00:44.000000000,1639594844.0,2021-12-15,15,19:00:44,19,0,44,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5806,c.br.o.g_fm_211213.csv,3,12/15/21 19:00:47,drink_4,0.027,2021-12-15 19:00:47.000000000,1639594847.0,2021-12-15,15,19:00:47,19,0,47,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5807,c.br.o.g_fm_211213.csv,3,12/15/21 19:00:49,drink_4,0.027,2021-12-15 19:00:49.000000000,1639594849.0,2021-12-15,15,19:00:49,19,0,49,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5808,c.br.o.g_fm_211213.csv,3,12/15/21 19:00:52,drink_4,0.027,2021-12-15 19:00:52.000000000,1639594852.0,2021-12-15,15,19:00:52,19,0,52,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5809,c.br.o.g_fm_211213.csv,7,12/15/21 19:00:52,drink_4,0.042,2021-12-15 19:00:52.000000000,1639594852.0,2021-12-15,15,19:00:52,19,0,52,dark_pm,VDM_grape,16.623,041AC00F03,grape,2021-12-15 19:00:45.778032000,2021-12-15 19:01:02.401032000,dark,4.0,0.0,same
5810,c.br.o.g_fm_211213.csv,3,12/15/21 19:01:01,drink_4,0.027,2021-12-15 19:01:01.000000000,1639594861.0,2021-12-15,15,19:01:01,19,1,1,dark_pm,VDM_grape,32.217,041ABFE8D4,grape,2021-12-15 19:00:35.283974400,2021-12-15 19:01:07.500974400,dark,4.0,0.0,same
5811,c.br.o.g_fm_211213.csv,5,12/15/21 19:03:12,drink_4,0.021,2021-12-15 19:03:12.000000000,1639594992.0,2021-12-15,15,19:03:12,19,3,12,dark_pm,VDM_grape,17.601,041AC00422,grape,2021-12-15 19:03:07.392038400,2021-12-15 19:03:24.993038400,dark,4.0,0.0,same
